Product ID,Location ID,Date,On-Hand Quantity,Available Quantity,In-Transit Quantity,Safety Stock Level,Reorder Point,Inventory Value,Inventory Status
PROD005,RTL01,7/8/25,422,332,179,33,74,"46,199",Available
PROD001,RTL02,7/3/25,412,334,50,33,113,"36,205",Available
PROD001,RTL01,6/26/25,56,17,51,109,14,"9,814",Low
PROD003,WH001,7/6/25,912,850,98,108,31,"31,103",Available
PROD003,RTL02,7/10/25,776,720,46,60,33,"17,956",Available
PROD001,RTL02,6/17/25,591,515,46,79,113,"32,016",Available
PROD004,WH002,6/12/25,211,201,48,83,49,"5,094",Available
PROD004,WH002,6/11/25,851,782,51,89,161,"31,928",Available
PROD004,RTL02,6/16/25,505,418,106,27,81,"44,908",Available
PROD002,WH001,6/11/25,923,848,126,30,118,"26,982",Available
PROD004,RTL02,6/23/25,656,576,92,57,28,"15,016",Available
PROD003,RTL02,6/10/25,860,774,156,36,187,"3,134",Available
PROD004,RTL01,7/1/25,454,428,35,101,147,"7,463",Available
PROD001,RTL02,6/16/25,582,497,89,118,79,"25,346",Available
PROD002,RTL02,7/6/25,399,368,154,78,194,"42,853",Available
PROD004,RTL02,7/8/25,552,491,116,86,103,"47,594",Available
PROD004,WH001,7/3/25,823,759,0,56,48,"31,420",Available
PROD001,WH002,7/5/25,921,822,48,18,25,"32,644",Available
PROD003,RTL01,7/9/25,118,110,0,60,196,"28,259",Available
PROD003,WH002,7/9/25,940,844,130,49,13,"19,811",Available
PROD003,WH002,6/29/25,455,359,189,104,57,"34,257",Available
PROD002,RTL01,6/13/25,229,165,68,118,69,"34,569",Available
PROD004,WH001,6/23/25,107,84,98,23,126,"16,987",Available
PROD001,RTL02,7/5/25,402,306,117,51,122,"40,721",Available
PROD005,WH001,7/1/25,133,74,6,94,166,"42,972",Low
PROD005,RTL01,7/6/25,511,429,195,132,64,"12,594",Available
PROD002,WH002,6/19/25,214,130,15,70,92,"29,883",Available
PROD002,RTL01,6/24/25,579,510,95,24,181,"32,283",Available
PROD001,WH002,6/25/25,152,149,178,118,162,"30,952",Available
PROD003,RTL01,7/2/25,602,590,163,98,95,"3,640",Available
PROD001,RTL01,6/25/25,945,937,113,14,172,"26,199",Available
PROD003,RTL02,6/30/25,870,824,180,18,37,"31,851",Available
PROD001,WH001,7/6/25,895,816,68,62,157,"9,282",Available
PROD005,RTL01,7/2/25,436,363,155,29,145,"15,595",Available
PROD002,RTL02,7/9/25,816,740,190,149,86,"34,422",Available
PROD003,WH001,7/4/25,396,378,103,86,128,"46,967",Available
PROD004,RTL01,6/17/25,108,27,3,12,48,"3,552",Available
PROD002,WH001,7/6/25,266,257,167,110,105,"32,385",Available
PROD004,RTL02,7/5/25,564,560,78,45,50,"44,688",Available
PROD003,RTL01,7/1/25,928,928,72,85,138,"31,600",Available
PROD003,WH002,6/15/25,155,129,44,93,174,"49,523",Available
PROD003,RTL01,7/9/25,443,369,45,105,80,"10,908",Available
PROD003,RTL02,7/4/25,116,105,23,120,80,"26,957",Low
PROD004,RTL02,6/19/25,86,2,180,61,138,"23,356",Out of Stock
PROD002,WH001,7/1/25,962,904,179,137,189,"23,232",Available
PROD002,RTL02,6/22/25,265,198,148,37,178,"16,310",Available
PROD002,RTL01,6/25/25,241,222,28,75,83,"2,787",Available
PROD001,WH001,7/7/25,114,73,175,129,32,"47,861",Available
PROD004,RTL02,6/14/25,285,272,100,88,98,"46,978",Available
PROD003,WH001,6/12/25,81,0,131,33,103,"30,267",Low
PROD001,RTL02,6/13/25,623,580,169,144,197,"29,594",Available
PROD003,RTL02,6/16/25,459,372,60,113,71,"4,972",Available
PROD001,WH002,6/11/25,783,702,63,40,172,"24,183",Available
PROD004,RTL02,6/10/25,461,423,13,130,175,"34,189",Available
PROD002,WH001,6/25/25,102,28,93,118,38,"18,524",Low
PROD001,RTL01,6/25/25,940,862,111,69,107,"25,585",Available
PROD002,RTL02,7/10/25,110,30,122,123,84,"2,909",Available
PROD001,RTL02,7/5/25,62,0,89,121,40,"28,605",Available
PROD005,RTL01,7/4/25,765,710,198,110,177,"20,670",Available
PROD002,WH001,6/17/25,581,481,98,68,76,"16,121",Available
PROD004,RTL01,6/21/25,409,367,163,78,18,"46,059",Available
PROD001,WH002,6/17/25,827,782,27,51,72,"45,924",Available
PROD005,RTL01,7/2/25,776,730,113,124,198,"8,942",Available
PROD003,WH002,7/5/25,595,529,125,109,139,"5,419",Available
PROD003,RTL01,6/18/25,203,131,8,25,150,"23,202",Available
PROD002,WH001,6/11/25,208,123,117,11,48,"39,333",Available
PROD002,RTL01,7/3/25,816,766,101,53,46,"40,939",Available
PROD005,RTL02,6/16/25,845,799,152,53,39,"36,184",Available
PROD004,WH002,6/27/25,833,813,129,88,53,"5,624",Available
PROD005,RTL01,6/27/25,493,441,70,144,64,"37,304",Available
PROD002,RTL02,6/18/25,884,846,10,45,137,"7,551",Available
PROD002,RTL01,7/4/25,775,704,26,29,77,"2,894",Available
PROD005,RTL01,7/3/25,673,655,19,28,37,"3,214",Available
PROD004,RTL01,6/30/25,347,319,179,107,124,"4,425",Available
PROD001,RTL01,6/13/25,384,309,19,64,118,"12,207",Available
PROD001,WH001,6/10/25,614,587,184,68,105,"34,756",Available
PROD005,WH002,6/24/25,532,437,94,48,105,"34,473",Available
PROD003,RTL01,6/14/25,119,99,50,88,57,"44,051",Available
PROD001,RTL02,6/16/25,521,459,101,40,51,"20,023",Available
PROD003,WH001,6/10/25,154,138,163,89,143,"8,485",Available
PROD002,RTL02,6/22/25,437,366,103,110,68,"12,911",Available
PROD003,RTL01,6/11/25,100,96,195,148,10,"41,328",Out of Stock
PROD004,RTL02,7/9/25,732,664,70,91,47,"1,462",Available
PROD003,RTL02,6/20/25,241,163,126,136,108,"18,173",Available
PROD001,WH001,6/22/25,542,497,38,146,169,"45,473",Available
PROD002,WH001,6/20/25,99,35,79,96,59,"1,755",Low
PROD005,RTL02,6/24/25,381,369,180,23,57,"5,733",Available
PROD004,RTL01,7/1/25,148,87,32,80,121,"28,582",Available
PROD002,RTL01,6/24/25,880,874,20,29,150,"14,547",Available
PROD001,WH001,6/10/25,526,457,131,15,106,"29,788",Available
PROD003,WH001,7/9/25,721,655,66,30,24,"31,426",Available
PROD005,RTL02,7/7/25,770,702,170,14,183,"15,957",Available
PROD005,RTL02,7/1/25,102,46,56,80,89,"8,463",Out of Stock
PROD004,RTL01,6/30/25,377,336,105,34,181,"1,202",Available
PROD004,RTL02,7/9/25,294,262,125,100,107,"13,160",Available
PROD002,RTL02,6/24/25,908,849,79,20,87,"17,663",Available
PROD002,WH002,6/19/25,511,473,107,51,53,"25,270",Available
PROD003,WH001,6/16/25,280,221,45,106,109,"46,695",Available
PROD001,WH002,6/19/25,890,871,132,124,48,"27,712",Available
PROD002,WH002,7/3/25,852,849,37,39,60,"10,685",Available
PROD004,RTL02,6/24/25,677,654,88,89,135,"10,013",Available
PROD004,RTL01,6/24/25,845,842,18,78,100,"21,872",Available
PROD001,RTL01,6/29/25,545,453,151,75,25,"46,106",Available
PROD002,WH002,6/18/25,294,289,37,99,179,"10,716",Available
PROD003,WH001,6/29/25,664,609,90,114,108,"38,473",Available
PROD003,RTL01,6/17/25,592,574,197,54,183,"24,509",Available
PROD003,WH002,6/15/25,581,528,139,35,99,"14,682",Available
PROD005,RTL01,7/1/25,242,187,195,134,66,"7,118",Available
PROD005,RTL02,6/16/25,79,16,179,132,82,"49,626",Low
PROD003,RTL01,7/5/25,480,383,30,30,139,"46,350",Available
PROD005,WH001,6/17/25,619,546,165,37,48,"22,094",Available
PROD003,WH002,7/2/25,469,391,30,67,44,"1,054",Available
PROD004,RTL02,6/23/25,55,48,130,78,119,"16,310",Low
PROD002,RTL01,6/15/25,736,661,44,42,85,"46,474",Available
PROD002,RTL01,6/26/25,115,45,31,51,149,"6,945",Low
PROD004,WH002,7/7/25,416,333,99,126,125,"6,820",Available
PROD004,RTL02,7/3/25,764,764,74,90,53,"9,908",Available
PROD003,WH001,6/12/25,188,123,26,54,126,"11,411",Available
PROD003,RTL02,7/3/25,989,944,66,79,116,"18,154",Available
PROD002,WH002,6/25/25,510,494,52,87,123,"33,910",Available
PROD004,WH001,7/2/25,650,572,135,109,145,"39,058",Available
PROD002,WH002,7/1/25,819,792,163,34,99,"6,632",Available
PROD004,RTL02,7/1/25,457,430,168,116,110,"7,842",Available
PROD001,RTL01,6/28/25,687,673,193,130,146,"3,977",Available
PROD001,WH002,7/8/25,524,454,133,50,80,"27,364",Available
PROD004,RTL01,7/4/25,399,346,28,101,52,"1,131",Available
PROD003,WH001,6/18/25,895,860,119,131,97,"48,787",Available
PROD005,RTL02,7/3/25,258,163,12,101,38,"18,479",Available
PROD002,WH002,6/13/25,102,71,170,10,82,"40,963",Available
PROD001,WH001,6/28/25,735,701,72,113,193,"8,370",Available
PROD003,RTL02,6/11/25,990,892,19,40,69,"47,052",Available
PROD001,RTL02,6/25/25,556,477,117,24,189,"20,607",Available
PROD004,RTL02,6/25/25,388,343,177,135,51,"37,860",Available
PROD004,RTL02,7/7/25,345,249,98,150,146,"8,046",Available
PROD004,RTL01,6/20/25,351,276,166,86,164,"26,170",Available
PROD004,RTL02,6/12/25,969,915,24,36,190,"44,554",Available
PROD002,WH002,6/19/25,282,276,183,91,15,"48,695",Available
PROD001,WH002,6/15/25,398,376,138,87,93,"23,211",Available
PROD001,RTL01,6/18/25,622,549,103,143,17,"25,399",Available
PROD002,WH001,7/1/25,909,842,66,51,46,"22,203",Available
PROD002,WH001,6/30/25,778,699,112,129,66,"13,723",Available
PROD002,RTL02,6/27/25,550,518,110,46,93,"9,737",Available
PROD002,RTL02,6/13/25,329,236,141,10,196,"48,755",Available
PROD001,RTL01,6/21/25,900,857,86,39,97,"26,519",Available
PROD001,RTL01,6/29/25,149,66,58,25,45,"37,047",Available
PROD005,WH001,6/19/25,222,160,185,30,71,"16,077",Available
PROD002,WH001,6/26/25,892,836,37,44,23,"26,133",Available
PROD001,WH002,6/21/25,329,292,193,20,118,"4,204",Available
PROD002,WH001,6/27/25,825,799,138,45,198,"38,512",Available
PROD003,WH002,6/27/25,105,27,6,137,77,"2,586",Available
PROD004,WH001,6/21/25,687,644,42,145,18,"36,848",Available
PROD005,RTL01,7/2/25,174,74,46,61,193,"31,556",Available
PROD005,RTL02,7/3/25,842,789,22,133,37,"7,720",Available
PROD005,RTL02,6/26/25,784,740,41,129,111,"24,869",Available
PROD002,WH001,7/10/25,734,708,119,57,177,"48,690",Available
PROD004,RTL01,6/17/25,443,425,81,17,168,"19,864",Available
PROD003,RTL02,6/25/25,228,131,45,103,33,"17,070",Available
PROD001,RTL02,6/15/25,797,757,151,20,27,"42,101",Available
PROD005,RTL02,6/12/25,59,0,57,72,99,"48,799",Low
PROD005,WH002,6/13/25,75,0,198,59,182,"26,135",Out of Stock
PROD002,RTL02,7/6/25,875,862,99,60,86,"20,499",Available
PROD003,RTL01,6/29/25,457,384,71,139,72,"4,075",Available
PROD001,WH002,7/2/25,912,886,95,107,122,"23,861",Available
PROD003,RTL01,7/10/25,160,116,106,89,150,"29,859",Available
PROD002,WH001,6/30/25,339,264,164,82,34,"2,519",Available
PROD002,RTL02,7/2/25,772,679,79,59,69,"49,618",Available
PROD003,RTL01,6/17/25,138,114,130,53,186,"41,178",Available
PROD003,WH001,6/27/25,533,468,83,26,171,"14,620",Available
PROD005,WH002,7/8/25,692,638,36,134,104,"29,058",Available
PROD004,WH001,7/5/25,540,501,154,55,168,"17,977",Available
PROD005,RTL02,7/1/25,417,354,113,103,28,"45,698",Available
PROD002,RTL01,6/24/25,728,674,61,59,114,"26,261",Available
PROD004,RTL01,7/6/25,159,108,124,110,17,"3,622",Available
PROD001,RTL01,6/29/25,650,641,127,68,131,"39,274",Available
PROD004,RTL02,6/21/25,762,696,69,42,60,"16,184",Available
PROD005,WH001,7/6/25,746,709,49,61,172,"18,097",Available
PROD004,WH001,6/29/25,271,194,137,60,124,"27,624",Available
PROD004,RTL02,7/5/25,670,652,146,144,39,"34,840",Available
PROD004,WH002,6/12/25,778,724,195,86,188,"13,248",Available
PROD004,WH002,6/14/25,526,485,175,111,89,"8,474",Available
PROD001,RTL01,6/22/25,895,851,139,141,86,"11,541",Available
PROD005,RTL01,6/20/25,373,331,134,66,165,"30,216",Available
PROD003,RTL01,6/17/25,927,912,183,74,104,"2,666",Available
PROD001,RTL02,6/11/25,723,707,73,75,183,"1,889",Available
PROD005,RTL01,6/22/25,896,888,38,124,108,"40,805",Available
PROD001,RTL01,6/15/25,277,258,109,88,85,"36,947",Available
PROD001,WH001,6/11/25,913,894,76,40,119,"37,466",Available
PROD001,WH001,7/4/25,738,640,54,103,89,"19,510",Available
PROD001,RTL02,6/14/25,88,4,141,40,47,"45,308",Low
PROD003,RTL02,6/18/25,833,791,195,117,27,"21,032",Available
PROD005,RTL02,6/25/25,199,137,174,52,195,"15,472",Available
PROD004,RTL01,6/13/25,795,712,58,97,152,"46,926",Available
PROD005,RTL02,6/21/25,931,910,178,133,198,"4,283",Available
PROD005,WH001,6/16/25,392,341,17,140,161,"14,644",Available
PROD002,RTL01,7/9/25,712,644,145,113,192,"23,792",Available
PROD003,RTL01,6/29/25,756,749,88,31,84,"38,032",Available
PROD005,RTL02,6/30/25,726,708,130,76,156,"48,456",Available
PROD004,WH001,6/11/25,365,354,127,29,127,"11,008",Available
PROD005,WH002,6/18/25,696,690,105,72,168,"23,553",Available
PROD002,RTL01,7/6/25,114,85,168,92,173,"33,386",Available
PROD005,RTL02,6/10/25,253,191,91,67,157,"26,837",Available
PROD001,RTL02,6/15/25,83,59,163,31,100,"37,169",Available
PROD004,RTL01,6/21/25,882,854,100,17,177,"29,712",Available
PROD005,WH001,7/6/25,170,130,150,132,178,"30,078",Low
PROD004,WH001,7/5/25,530,516,164,61,193,"32,179",Available
PROD004,WH001,7/5/25,981,884,83,102,62,"10,384",Available
PROD005,WH001,6/28/25,342,337,34,85,93,"49,465",Available
PROD002,WH001,6/22/25,926,841,147,34,109,"31,203",Available
PROD003,WH001,6/29/25,591,555,45,59,197,"12,265",Available
PROD003,RTL02,6/16/25,583,549,72,43,78,"10,659",Available
PROD002,RTL02,6/29/25,509,504,10,42,137,"42,516",Available
PROD001,WH001,7/1/25,543,448,192,91,75,"47,862",Available
PROD005,WH002,7/2/25,698,685,144,115,97,"36,514",Available
PROD005,RTL01,6/11/25,347,325,19,87,191,"11,404",Available
PROD003,WH001,6/28/25,848,828,110,52,139,"17,507",Available
PROD003,RTL02,7/8/25,600,600,20,47,140,"31,304",Available
PROD001,WH001,6/30/25,505,459,42,58,16,"30,016",Available
PROD002,RTL02,6/23/25,642,636,1,127,99,"43,737",Available
PROD004,WH002,6/13/25,395,379,120,75,168,"5,423",Available
PROD002,RTL01,6/21/25,444,442,61,42,108,"1,729",Available
PROD005,RTL02,6/30/25,368,282,170,105,81,"43,947",Available
PROD005,WH002,6/17/25,753,718,32,73,28,"45,680",Available
PROD003,WH002,6/10/25,743,705,122,54,181,"20,796",Available
PROD003,WH002,6/19/25,988,895,33,103,174,"3,471",Available
PROD004,RTL01,6/15/25,493,433,114,106,38,"12,748",Available
PROD002,RTL02,6/15/25,625,593,197,125,179,"35,288",Available
PROD005,RTL01,6/13/25,776,768,191,108,89,"39,901",Available
PROD002,WH002,7/4/25,655,654,17,145,47,"9,438",Available
PROD004,RTL02,6/28/25,247,238,176,82,190,"47,821",Available
PROD005,RTL02,7/4/25,916,865,77,12,17,"19,963",Available
PROD002,WH002,6/25/25,390,307,164,122,149,"19,418",Available
PROD004,RTL01,7/1/25,734,643,28,96,45,"15,267",Available
PROD005,WH001,7/1/25,966,952,114,53,25,"13,141",Available
PROD001,WH001,6/23/25,586,500,170,39,78,"27,782",Available
PROD004,RTL01,6/13/25,306,255,88,66,200,"41,968",Available
PROD002,RTL02,6/25/25,685,632,48,150,109,"44,409",Available
PROD005,WH001,6/21/25,94,15,19,103,94,"12,188",Out of Stock
PROD004,WH001,7/7/25,811,769,160,114,17,"40,427",Available
PROD004,WH001,6/20/25,738,656,150,139,168,"19,703",Available
PROD002,WH002,6/15/25,700,623,50,61,72,"37,633",Available
PROD002,WH002,7/9/25,253,182,131,142,184,"1,053",Available
PROD003,WH002,6/28/25,206,127,111,13,128,"15,339",Available
PROD003,WH001,6/16/25,838,784,81,69,141,"24,430",Available
PROD004,WH001,6/28/25,732,708,83,75,86,"33,252",Available
PROD002,WH001,6/20/25,218,151,114,69,197,"24,108",Available
PROD001,WH002,6/15/25,816,728,35,66,63,"8,982",Available
PROD005,WH001,6/15/25,873,789,5,145,188,"26,646",Available
PROD005,RTL02,7/6/25,532,479,30,92,24,"43,178",Available
PROD005,RTL01,6/20/25,532,512,138,38,144,"24,826",Available
PROD003,RTL01,6/20/25,98,96,94,41,166,"47,648",Available
PROD004,WH002,6/23/25,923,862,13,13,65,"48,401",Available
PROD002,RTL01,7/9/25,462,410,76,71,104,"24,159",Available
PROD002,RTL02,6/28/25,442,402,45,124,167,"40,989",Available
PROD003,WH001,6/10/25,673,662,162,61,124,"10,533",Available
PROD002,WH001,7/1/25,420,381,7,45,83,"33,270",Available
PROD002,RTL01,7/2/25,970,943,128,64,150,"24,100",Available
PROD001,RTL01,6/27/25,922,830,69,83,19,"25,144",Available
PROD002,RTL02,7/2/25,345,334,47,116,58,"46,378",Available
PROD002,WH002,7/6/25,504,493,198,65,196,"26,492",Available
PROD001,RTL02,6/13/25,446,398,147,37,148,"24,857",Available
PROD002,WH001,7/5/25,910,844,76,97,16,"46,357",Available
PROD001,RTL01,7/10/25,851,817,135,43,59,"36,362",Available
PROD004,RTL02,6/25/25,755,752,98,75,129,"2,696",Available
PROD003,RTL02,7/4/25,886,823,96,79,15,"40,990",Available
PROD004,RTL01,6/28/25,692,672,69,125,103,"44,813",Available
PROD005,RTL01,6/20/25,313,310,115,19,195,"16,391",Available
PROD005,RTL02,6/29/25,932,903,68,15,197,"1,215",Available
PROD005,WH001,6/19/25,565,499,147,52,109,"4,225",Available
PROD004,RTL02,6/15/25,394,351,90,34,132,"18,232",Available
PROD003,RTL01,6/18/25,615,534,109,49,109,"39,629",Available
PROD005,RTL01,6/10/25,763,666,166,70,131,"33,866",Available
PROD004,RTL01,6/15/25,742,737,84,115,193,"38,541",Available
PROD005,WH002,6/19/25,80,76,21,86,12,"21,545",Out of Stock
PROD002,RTL01,7/10/25,569,524,133,62,100,"3,622",Available
PROD001,WH001,7/5/25,741,715,169,27,124,"32,529",Available
PROD002,WH001,7/3/25,592,521,88,13,89,"12,830",Available
PROD003,WH001,6/17/25,173,73,115,77,37,"43,582",Available
PROD001,RTL01,6/26/25,408,319,70,114,137,"26,097",Available
PROD001,RTL01,7/6/25,586,585,188,129,105,"38,244",Available
PROD003,RTL01,6/11/25,143,43,19,109,131,"29,660",Out of Stock
PROD001,WH002,6/28/25,776,750,158,26,139,"43,102",Available
PROD005,WH002,6/12/25,811,782,116,150,42,"37,848",Available
PROD002,RTL01,7/6/25,797,794,45,135,34,"29,492",Available
PROD002,RTL02,6/17/25,426,406,172,133,58,"23,065",Available
PROD001,RTL01,6/19/25,158,79,164,52,135,"18,039",Available
PROD005,WH001,6/20/25,50,46,132,146,110,"9,309",Low
PROD002,WH002,7/1/25,528,527,165,82,171,"32,936",Available
PROD005,RTL01,6/24/25,375,358,15,97,80,"41,262",Available
PROD005,RTL01,6/22/25,64,14,83,108,169,"44,956",Available
PROD004,RTL01,6/15/25,535,451,56,111,139,"40,846",Available
PROD001,RTL01,7/1/25,282,221,77,150,52,"47,462",Available
PROD003,RTL02,7/7/25,101,70,21,144,130,"46,433",Available
PROD003,WH002,7/8/25,916,869,126,58,66,"48,356",Available
PROD002,RTL02,6/26/25,664,584,107,111,45,"21,236",Available
PROD004,WH001,6/11/25,349,311,142,27,72,"30,918",Available
PROD005,RTL02,6/29/25,969,878,162,131,89,"6,541",Available
PROD003,RTL01,6/17/25,686,633,137,149,131,"4,567",Available
PROD004,WH001,7/7/25,225,158,11,42,112,"14,787",Available
PROD004,WH001,7/3/25,705,701,20,69,18,"12,775",Available
PROD001,WH001,6/23/25,939,864,35,145,149,"29,223",Available
PROD001,WH002,6/29/25,859,813,153,24,193,"17,137",Available
PROD002,RTL02,7/1/25,532,508,160,46,117,"42,686",Available
PROD003,RTL01,6/10/25,624,552,92,76,136,"29,631",Available
PROD003,WH001,7/3/25,204,200,192,88,48,"17,635",Available
PROD001,WH002,7/10/25,662,584,34,24,116,"42,180",Available
PROD002,RTL01,6/29/25,250,178,17,111,153,"9,038",Available
PROD004,RTL01,6/27/25,519,493,54,87,95,"37,442",Available
PROD001,RTL01,6/21/25,414,331,132,128,94,"10,297",Available
PROD003,RTL02,7/10/25,309,297,105,101,161,"9,598",Available
PROD002,RTL01,7/10/25,736,692,165,116,158,"20,056",Available
PROD005,RTL02,6/23/25,345,293,190,53,43,"29,140",Available
PROD003,RTL01,6/29/25,653,651,55,10,37,"45,090",Available
PROD002,RTL01,7/5/25,417,337,84,84,111,"3,132",Available
PROD005,WH001,6/10/25,402,378,105,109,21,"26,433",Available
PROD003,WH001,7/9/25,729,656,186,53,101,"37,053",Available
PROD002,WH002,6/28/25,784,776,104,119,41,"11,051",Available
PROD004,RTL02,7/6/25,234,205,19,137,34,"41,744",Available
PROD003,RTL02,6/23/25,696,673,102,65,56,"1,273",Available
PROD002,WH002,6/25/25,716,676,182,135,172,"34,290",Available
PROD001,WH001,6/12/25,300,261,43,79,84,"36,422",Available
PROD001,WH001,6/19/25,795,768,162,74,130,"26,668",Available
PROD003,WH002,6/19/25,832,786,191,144,169,"2,530",Available
PROD004,RTL01,7/1/25,379,316,112,62,60,"44,650",Available
PROD001,WH002,7/6/25,891,800,170,60,78,"4,058",Available
PROD004,RTL01,6/27/25,103,34,107,60,62,"4,371",Available
PROD003,RTL02,6/19/25,566,491,179,51,149,"5,091",Available
PROD001,RTL01,6/17/25,53,2,197,32,62,"30,970",Available
PROD002,RTL02,6/18/25,857,769,152,35,139,"12,278",Available
PROD001,RTL01,6/16/25,264,177,138,60,138,"1,736",Available
PROD003,RTL01,6/10/25,250,190,92,32,187,"36,155",Available
PROD004,WH002,6/27/25,690,643,153,138,139,"31,027",Available
PROD002,RTL02,6/24/25,60,0,20,112,78,"26,312",Low
PROD005,RTL02,7/10/25,304,273,89,17,144,"15,052",Available
PROD004,WH001,6/24/25,524,441,9,28,183,"1,435",Available
PROD003,RTL02,6/20/25,71,64,70,78,41,"43,810",Low
PROD002,RTL02,7/7/25,269,207,138,124,100,"15,970",Available
PROD001,RTL02,7/9/25,926,874,57,85,157,"37,923",Available
PROD004,WH002,7/8/25,622,555,117,136,99,"45,075",Available
PROD004,RTL02,6/18/25,206,122,26,96,81,"15,932",Available
PROD004,RTL02,6/30/25,421,360,156,105,52,"33,155",Available
PROD003,RTL01,6/17/25,96,27,44,128,10,"25,140",Available
